mcscore,scscore,processor,freq,maxfreq,cores,threads,tdp,codename,package
3665,1119,Intel Core i3-1125G4,2000 MHz,3700 MHz,4,8,28 W,Intel UHD Graphics,Tiger Lake
3661,995,Intel Core i5-8279U,2400 MHz,4100 MHz,4,8,28 W,Intel Iris Plus Graphics 655,Coffee Lake
3660,959,Intel Core i7-7920HQ,3100 MHz,4100 MHz,4,8,45 W,Intel HD Graphics 630,Kaby Lake
3655,837,Intel Core i5-8400T,1700 MHz,3300 MHz,6,6,35 W,Intel UHD Graphics 630,Coffee Lake
3653,877,Intel Xeon E5-1620 v4,3500 MHz,3800 MHz,4,8,140 W,Broadwell-E/EP,Socket 2011 LGA
3614,968,Intel Xeon E3-1271 v3,3600 MHz,4000 MHz,4,8,80 W,"Haswell, Haswell-WS",Socket 1150 LGA
3607,637,Intel Xeon X5690,3470 MHz,3730 MHz,6,12,130 W,Westmere-EP,Socket 1366 LGA
3599,963,AMD Ryzen 5 2500X,3600 MHz,4000 MHz,4,8,65 W,Pinnacle Ridge,Socket AM4 (1331)
3597,975,Intel Xeon E3-1275 v3,3500 MHz,3900 MHz,4,8,84 W,Haswell,Socket 1150 LGA
3594,1093,Intel Core i5-6600K,3500 MHz,3900 MHz,4,4,91 W,Intel HD Graphics 530,Skylake
3594,1005,Intel Core i5-5675C,3100 MHz,3600 MHz,4,4,65 W,Intel Iris Pro Graphics 6200,Broadwell
3590,654,Intel Xeon W3690,3470 MHz,3730 MHz,6,12,130 W,Gulftown,Socket 1366 LGA
3586,962,Intel Core i7-8705G,3100 MHz,4100 MHz,4,8,65 W,Intel HD Graphics 630,Radeon RX Vega M GL Graphics
3581,896,AMD Ryzen 5 1500X,3500 MHz,3700 MHz,4,8,65 W,Summit Ridge,Socket AM4 (1331)
3575,925,AMD Ryzen 5 3400G,3700 MHz,4200 MHz,4,8,65 W,Radeon RX Vega 11,Picasso
3574,958,Intel Core i7-7820HQ,2900 MHz,3900 MHz,4,8,45 W,Intel HD Graphics 630,Kaby Lake
3555,933,Intel Core i7-4960HQ,2600 MHz,3500 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
3532,826,Intel Xeon E5-1620 v3,3500 MHz,3600 MHz,4,8,140 W,Haswell-E/EP,Socket 2011 LGA
3528,930,Intel Xeon E3-1246 v3,3500 MHz,3900 MHz,4,8,84 W,Haswell,Socket 1150 LGA
3528,898,Intel Core i7-6820HK,2700 MHz,3600 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
3519,878,Intel Xeon E3-1545M v5,2900 MHz,3800 MHz,4,8,45 W,Intel Iris Pro Graphics P580,Skylake
3506,925,Intel Xeon E3-1241 v3,3500 MHz,3900 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3497,962,Intel Core i5-9300HF,2400 MHz,4100 MHz,4,8,45 W,Coffee Lake,Socket 1440 FCBGA
3493,975,Intel Xeon E3-1280 v3,3600 MHz,4000 MHz,4,8,82 W,Haswell,Socket 1150 LGA
3477,871,Intel Xeon E3-1575M v5,3000 MHz,3900 MHz,4,8,45 W,Intel Iris Pro Graphics P580,Skylake
3473,931,Intel Xeon E3-1281 v3,3700 MHz,4100 MHz,4,8,82 W,Haswell,FCLGA1150
3472,646,Intel Core i7-980X,3330 MHz,3600 MHz,6,12,130 W,Gulftown,FCLGA1366
3470,965,Intel Core i5-8400H,2500 MHz,4200 MHz,4,8,45 W,Intel UHD Graphics 630,Coffee Lake
3468,934,Intel Core i7-4790,3600 MHz,4000 MHz,4,8,84 W,Intel HD Graphics 4600,Haswell
3467,745,Intel Xeon E5-2623 v3,3000 MHz,3500 MHz,4,8,105 W,Haswell-E/EP,Socket 2011 LGA
3447,911,AMD Ryzen 5 PRO 1500,3500 MHz,3700 MHz,4,8,65 W,Summit Ridge,Socket AM4 (1331)
3441,727,Intel Xeon Silver 4112,2600 MHz,3000 MHz,4,8,85 W,Skylake,Socket 3647 LGA
3439,944,Intel Core i7-7700T,2900 MHz,3800 MHz,4,8,35 W,Intel HD Graphics 630,Kaby Lake
3430,626,Intel Xeon W3680,3330 MHz,3600 MHz,6,12,130 W,Westmere-EP,Socket 1366 LGA
3404,907,Intel Xeon E3-1270 v3,3500 MHz,3900 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3393,958,Intel Core i3-10100T,3000 MHz,3800 MHz,4,8,35 W,Intel UHD Graphics 630,Comet Lake
3392,934,Intel Xeon E3-1276 v3,3600 MHz,4000 MHz,4,8,84 W,Haswell,FCLGA1150
3386,869,Intel Core i7-6920HQ,2900 MHz,3800 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
3385,904,Intel Xeon E3-1240 v3,3400 MHz,3800 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3384,953,Intel Core i7-4910MQ,2900 MHz,3900 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
3379,916,Intel Core i7-4771,3500 MHz,3900 MHz,4,8,84 W,Intel HD Graphics 4600,Haswell
3377,855,Intel Core i7-6820EQ,2800 MHz,3500 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
3374,912,Intel Core i7-4770,3400 MHz,3900 MHz,4,8,84 W,Intel HD Graphics 4600,Haswell
3373,615,Intel Xeon X5680,3330 MHz,3600 MHz,6,12,130 W,Westmere-EP,Socket 1366 LGA
3367,912,Intel Core i7-4770R,3200 MHz,3900 MHz,4,8,65 W,Intel Iris Pro Graphics 5200,Crystal Well
3363,940,Intel Core i7-8557U,1700 MHz,4500 MHz,4,8,15 W, Intel Iris Plus Graphics 645,Coffee Lake
3351,901,Intel Xeon E3-1245 v3,3400 MHz,3800 MHz,4,8,84 W,Haswell,Socket 1150 LGA
3341,889,Intel Xeon E3-1231 v3,3400 MHz,3800 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3339,795,Intel Core i7-4820K,3700 MHz,3900 MHz,4,8,130 W,Ivy Bridge E,FCLGA2011
3332,849,Intel Core i7-3770K,3500 MHz,3900 MHz,4,8,77 W,Intel HD Graphics 4000,Ivy Bridge
3330,558,Intel Xeon E5-2640,2500 MHz,3000 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
3314,1031,Intel Core i5-7600,3500 MHz,4100 MHz,4,4,65 W,Intel HD Graphics 630,Kaby Lake
3308,874,Intel Xeon E3-1230 v3,3300 MHz,3700 MHz,4,8,80 W,Haswell,Socket 1150 LGA
3307,948,Intel Core i5-9300H,2400 MHz,4100 MHz,4,8,45 W,Intel UHD Graphics 630,Coffee Lake
3302,912,Intel Core i7-4790S,3200 MHz,4000 MHz,4,8,65 W,Intel HD Graphics 4600,Haswell
3302,915,Intel Core i7-4940MX,3100 MHz,4000 MHz,4,8,57 W,Intel HD Graphics 4600,Haswell
3288,898,AMD Ryzen 3 5300U,2600 MHz,3800 MHz,4,8,15 W,AMD Radeon RX Vega 6,Lucienne
3283,1058,Intel Core i3-9100,3600 MHz,4200 MHz,4,4,65 W,Intel UHD Graphics 630,Coffee Lake
3278,510,Intel Xeon E5-2630L v2,2400 MHz,2800 MHz,6,12,60 W,Ivy Bridge EP,FCLGA2011
3270,935,Intel Core i5-8300H,2300 MHz,4000 MHz,4,8,45 W,Intel UHD Graphics 630,Coffee Lake
3267,849,Intel Xeon E3-1290 v2,3700 MHz,4100 MHz,4,8,87 W,Ivy Bridge,FCLGA1155
3251,645,Intel Xeon E5-2623 v4,2600 MHz,3200 MHz,4,8,85 W,Broadwell,FCLGA2011-3
3246,840,Intel Xeon E3-1535M v5,2900 MHz,3800 MHz,4,8,45 W,Intel HD Graphics P530,Skylake
3244,553,Intel Xeon X5670,2930 MHz,3330 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
3235,854,Intel Xeon E3-1505M v5,2800 MHz,3700 MHz,4,8,45 W,Intel HD Graphics P530,Skylake
3234,887,Intel Core i7-6700T,2800 MHz,3600 MHz,4,8,35 W,Intel HD Graphics 530,Skylake
3234,560,Intel Xeon E5-2430 v2,2500 MHz,3000 MHz,6,12,80 W,Ivy Bridge EN,FCLGA1356
3227,959,Intel Core i3-8100B,3600 MHz,,4,4,,,
3224,845,AMD Ryzen 5 2400G,3600 MHz,3900 MHz,4,8,65 W,Radeon RX Vega 11 Graphics,Raven Ridge
3222,573,Intel Xeon X5675,3070 MHz,3460 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
3221,1040,Intel Core i3-9100F,3600 MHz,4200 MHz,4,4,65 W,Coffee Lake,Socket 1151 LGA
3214,871,Intel Core i7-4770S,3100 MHz,3900 MHz,4,8,65 W,Intel HD Graphics 4600,Haswell
3209,514,Intel Xeon E5-2420 v2,2200 MHz,2700 MHz,6,12,80 W,Ivy Bridge EN,FCLGA1356
3207,986,Intel Core i5-4690K,3500 MHz,3900 MHz,4,4,88 W,Intel HD Graphics 4600,Haswell
3207,852,Intel Core i7-7700HQ,2800 MHz,3800 MHz,4,8,45 W,Intel HD Graphics 630,Kaby Lake
3176,881,Intel Core i7-4980HQ,2800 MHz,4000 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Haswell
3169,811,Intel Core i7-4860HQ,2400 MHz,3600 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
3162,651,Intel Xeon E5-2637 v2,3500 MHz,3800 MHz,4,8,130 W,Ivy Bridge EP,FCLGA2011
3155,867,Intel Core i7-6700TE,2400 MHz,3400 MHz,4,8,35 W,Intel HD Graphics 530,Skylake
3151,861,Intel Core i7-4870HQ,2500 MHz,3700 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Haswell
3148,733,Intel Xeon E5-2667 v3,3200 MHz,3600 MHz,8,8,135 W,"Gainestown, Haswell-E/EP, Ivy Bridge, Sandy Bridge-EP/EX","Socket 1366 LGA, Socket 2011 LGA"
3145,591,Intel Xeon W3670,3200 MHz,3460 MHz,6,12,130 W,Westmere-EP,Socket 1366 LGA
3144,792,AMD Ryzen 5 1400,3200 MHz,3400 MHz,4,8,65 W,Summit Ridge,Socket AM4 (1331)
3142,812,AMD Ryzen 7 3750H,2300 MHz,4000 MHz,4,8,35 W,Radeon RX Vega 10,Picasso
3141,642,AMD FX-9590,4700 MHz,5000 MHz,8,8,220 W,Vishera,Socket AM3+
3138,813,Intel Xeon E3-1270 V2,3500 MHz,,4,8,69 W,Ivy Bridge,Socket 1155 LGA
3138,825,Intel Core i7-6820HQ,2700 MHz,3600 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
3130,810,Intel Core i7-2600K,3400 MHz,3800 MHz,4,8,95 W,Intel HD Graphics 3000,Sandy Bridge
3125,907,Intel Xeon E3-1275L v3,2700 MHz,3900 MHz,4,8,45 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
3124,820,Intel Core i5-8305G ,2800 MHz,3800 MHz,4,8,65 W,Intel HD Graphics 630,Radeon RX Vega M GL Graphics
3121,540,Intel Xeon X5660,2800 MHz,3200 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
3121,792,Intel Xeon E3-1280 V2,3600 MHz,4000 MHz,4,8,69 W,Ivy Bridge,Socket 1155 LGA
3117,957,Intel Core i5-4670K,3400 MHz,3800 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
3113,1231,Intel Core i5-1145G7E,1500 MHz,4100 MHz,4,8,15 W,Intel Iris Xe Graphics,Tiger Lake
3112,879,Intel Core i7-4930MX,3000 MHz,3900 MHz,4,8,57 W,Intel HD Graphics 4600,Haswell
3106,733,Intel Core i7-3820,3600 MHz,3800 MHz,4,8,130 W,Sandy Bridge E,FCLGA2011
3105,801,Intel Core i7-4850HQ,2300 MHz,3500 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
3102,736,Intel Xeon E5-1620,3600 MHz,3800 MHz,4,8,130 W,Sandy Bridge-EP,Socket 2011 LGA
3101,957,Intel Core i5-6600,3300 MHz,3900 MHz,4,4,65 W,Intel HD Graphics 530,Skylake
3100,558,Intel Core i7-970,3200 MHz,3460 MHz,6,12,130 W,Gulftown,FCLGA1366
3095,831,Intel Core i7-6770HQ,2600 MHz,3500 MHz,4,8,45 W,Intel Iris Pro Graphics 580,Skylake
3088,499,Intel Xeon E5-2630,2300 MHz,2800 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
3087,993,AMD Ryzen 3 2300X,3500 MHz,4000 MHz,4,4,65 W,Pinnacle Ridge,Socket AM4 (1331)
3073,798,Intel Core i7-6700HQ,2600 MHz,3500 MHz,4,8,45 W,Intel HD Graphics 530,Skylake
3069,800,Intel Core i7-3770,3400 MHz,3900 MHz,4,8,77 W,Intel HD Graphics 4000,Ivy Bridge
3069,958,Intel Core i5-7500,3400 MHz,3800 MHz,4,4,65 W,Intel HD Graphics 630,Kaby Lake
3068,732,Intel Xeon E5-1620 v2,3700 MHz,3900 MHz,4,8,130 W,Ivy Bridge,FCLGA2011
3058,507,Intel Xeon X5650,2670 MHz,3060 MHz,6,12,95 W,Westmere-EP,Socket 1366 LGA
3048,945,Intel Core i3-8300,3700 MHz,,4,4,62 W,Intel UHD Graphics 630,Coffee Lake
3040,490,Intel Xeon E5-2620 v2,2100 MHz,2600 MHz,6,12,80 W,Ivy Bridge EP,FCLGA2011
3039,919,Intel Xeon E3-1225 v5,3300 MHz,3700 MHz,4,4,80 W,Intel HD Graphics P530,Skylake
3034,773,Intel Xeon E3-1245 V2,3400 MHz,3800 MHz,4,8,77 W,Ivy Bridge,Socket 1155 LGA
3031,797,Intel Core i7-3940XM,3000 MHz,3900 MHz,4,8,55 W,Intel HD Graphics 4000,Ivy Bridge
3027,885,Intel Core i7-4790T,2700 MHz,3900 MHz,4,8,45 W,Intel HD Graphics 4600,Haswell
3021,796,Intel Core i7-2700K,3500 MHz,3900 MHz,4,8,95 W,Intel HD Graphics 3000,Sandy Bridge
3021,784,Intel Core i7-4770HQ,2200 MHz,3400 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Haswell
3015,847,Intel Core i7-4900MQ,2800 MHz,3800 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
3012,939,Intel Core i3-8100,3600 MHz,,4,4,65 W,Intel UHD Graphics 630,Coffee Lake
2994,940,Intel Core i5-7600T,2800 MHz,3700 MHz,4,4,35 W,Intel HD Graphics 630,Kaby Lake
2993,462,Intel Xeon L5640,2270 MHz,2800 MHz,6,12,60 W,,
2992,328,AMD Opteron 6376,2300 MHz,2600 MHz,16,16,115 W,Interlagos,Socket G34 (1974)
2987,779,Intel Xeon E3-1240 v2,3400 MHz,3800 MHz,4,8,69 W,Ivy Bridge,Socket 1155 LGA
2980,947,Intel Xeon E3-1225 v6,3300 MHz,3700 MHz,4,4,73 W,Intel HD Graphics P630,Kaby Lake
2972,463,Intel Xeon E5645,2400 MHz,2670 MHz,6,12,80 W,Westmere-EP,Socket 1366 LGA
2964,760,Intel Xeon E3-1230V2,3300 MHz,3700 MHz,4,8,69 W,Ivy Bridge,Socket 1155 LGA
2955,658,Intel Xeon E5-2643,3300 MHz,3500 MHz,4,8,130 W,Sandy Bridge-EP,Socket 2011 LGA
2951,474,Intel Xeon E5649,2530 MHz,2930 MHz,6,12,80 W,Westmere-EP,"Socket 1366 LGA, Socket 775 LGA"
2948,436,Intel Xeon E5-2650L,1800 MHz,2300 MHz,8,16,70 W,Sandy Bridge-EP,Socket 2011 LGA
2942,957,Intel Core i7-10510U,1800 MHz,4900 MHz,4,8,15 W,Intel UHD Graphics,Comet Lake
2938,474,Intel Xeon E5-2630L,2000 MHz,2500 MHz,6,12,60 W,Sandy Bridge-EP,Socket 2011 LGA
2927,946,Intel Core i5-10210U,1600 MHz,4200 MHz,4,8,15 W,Intel UHD,Comet Lake
2924,674,Intel Xeon,2200 MHz,,4,8,Broadwell-E/EP,Socket 2011 LGA,
2924,786,Intel Xeon E3-1505M v6,3000 MHz,4000 MHz,4,8,45 W,Intel HD Graphics P630,Kaby Lake
2917,443,Intel Xeon E5-2609 v4,1700 MHz,,8,8,85 W,Broadwell,FCLGA2011-3
2906,910,Intel Core i5-4690,3500 MHz,3900 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
2901,822,Intel Core i7-4810MQ,2800 MHz,3800 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2900,822,Intel Core i7-4770T,2500 MHz,3700 MHz,4,8,45 W,Intel HD Graphics 4600,Haswell
2900,833,Intel Core i7-5700HQ,2700 MHz,3500 MHz,4,8,47 W,Broadwell,FCBGA1364
2897,768,Intel Core i7-3770S,3100 MHz,3900 MHz,4,8,65 W,Ivy Bridge,FCLGA1155
2897,751,Intel Core i7-3840QM,2800 MHz,3800 MHz,4,8,45 W,Intel HD Graphics 4000,Ivy Bridge
2896,894,Intel Core i5-6500,3200 MHz,3600 MHz,4,4,65 W,Intel HD Graphics 530,Skylake
2890,832,Intel Core i5-5575R,2800 MHz,3300 MHz,4,4,65 W,Intel Iris Pro Graphics 6200,Broadwell
2877,887,AMD Ryzen 3 1300X,3500 MHz,3700 MHz,4,4,65 W,Summit Ridge,Socket AM4 (1331)
2872,809,Intel Xeon E5-1607 v4,3100 MHz,,4,4,140 W,Broadwell,FCLGA2011-3
2870,893,Intel Core i5-4670,3400 MHz,3800 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
2866,857,Intel Xeon E3-1220 v5,3000 MHz,3500 MHz,4,4,80 W,Skylake,Socket 1151 LGA
2865,801,Intel Core i7-4800MQ,2700 MHz,3700 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2863,845,Intel Core i5-5675R,3100 MHz,3600 MHz,4,4,65 W,Intel Iris Pro Graphics 6200,Broadwell
2861,591,AMD FX-9370,4400 MHz,4700 MHz,8,8,220 W,Vishera,Socket AM3+ (942)
2854,872,Intel Xeon E3-1220 v6,3000 MHz,3500 MHz,4,4,72 W,Kaby Lake,Socket 1151 LGA
2849,859,Intel Xeon E3-1265L v3,2500 MHz,3700 MHz,4,8,45 W,Intel HD Graphics for 4th Generation Intel Processors,Haswell
2845,685,Intel Xeon E3-1290,3600 MHz,4000 MHz,4,8,95 W,Sandy Bridge,FCLGA1155
2842,484,Intel Xeon E5-2430,2200 MHz,2700 MHz,6,12,95 W,Sandy Bridge-EN,FCLGA1356
2837,895,Intel Core i5-6600T,2700 MHz,3500 MHz,4,4,35 W,Intel HD Graphics 530,Skylake
2828,707,Intel Xeon E3-1275 v2,3500 MHz,3900 MHz,4,8,77 W,Ivy Bridge,Socket 1155 LGA
2828,872,AMD Ryzen 3 3200G,3600 MHz,4000 MHz,4,4,65 W,Radeon Vega 8,Picasso
2822,901,AMD Ryzen 3 PRO 1300,3500 MHz,3700 MHz,4,4,65 W,Summit Ridge,AM4
2820,763,Intel Core i7-4712MQ,2300 MHz,3300 MHz,4,8,37 W,Intel HD Graphics 4600,Haswell
2816,872,Intel Xeon E3-1226 v3,3300 MHz,3700 MHz,4,4,84 W,"Haswell, Haswell-WS",Socket 1150 LGA
2813,908,Intel Core i5-4690S,3200 MHz,3900 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2813,914,Intel Core i3-9100T,3100 MHz,3700 MHz,4,4,35 W,Intel UHD Graphics 630,Coffee Lake
2807,880,Intel Core i5-7400,3000 MHz,3500 MHz,4,4,65 W,Intel HD Graphics 630,Kaby Lake
2806,852,Intel Xeon E3-1225 v3,3200 MHz,3600 MHz,4,4,84 W,Haswell,Socket 1150 LGA
2802,738,Intel Xeon E3-1270,3400 MHz,3800 MHz,4,8,80 W,Sandy Bridge,Socket 1155 LGA
2802,868,Intel Core i5-4590,3300 MHz,3700 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
2798,460,Intel Xeon E5-2620,2000 MHz,2500 MHz,6,12,95 W,Sandy Bridge-EP,Socket 2011 LGA
2795,834,Intel Core i5-3570K,3400 MHz,3800 MHz,4,4,77 W,Intel HD Graphics 4000,Ivy Bridge
2794,1018,Intel Core i7-1060NG7,1200 MHz,3800 MHz,4,8,10 W,Intel Iris Plus,Ice Lake
2791,767,AMD Ryzen 5 3550H,2100 MHz,3700 MHz,4,8,35 W,Radeon Vega 8,Raven Ridge
2780,722,Intel Core i7-3820QM,2700 MHz,3700 MHz,4,8,45 W,Intel HD Graphics 4000,Ivy Bridge
2776,756,AMD Ryzen 7 3780U Microsoft Surface Edition,2300 MHz,4000 MHz,4,8,15 W,Radeon RX Vega 11 ,Picasso
2774,566,AMD FX-8350,4000 MHz,4200 MHz,8,8,125 W,Vishera,Socket AM3+
2773,700,Intel Xeon E3-1280,3500 MHz,3900 MHz,4,8,95 W,Sandy Bridge-EP,Socket 1155 LGA
2768,793,Intel Core i7-4720HQ,2600 MHz,3600 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2760,875,Intel Xeon E3-1285L v3,3100 MHz,3900 MHz,4,8,65 W,Haswell,Socket 1150 LGA
2757,875,AMD Ryzen 3 4300U,2700 MHz,3700 MHz,4,4,15 W,AMD Radeon Vega 5,Renoir
2756,877,Intel Core i5-7440HQ,2800 MHz,3800 MHz,4,4,45 W,Intel HD Graphics 630,Kaby Lake
2751,565,AMD FX-8370,4000 MHz,4300 MHz,8,8,125 W,Vishera,Socket AM3+ (942)
2751,754,Intel Core i7-4785T,2200 MHz,3200 MHz,4,8,35 W,Intel HD Graphics 4600,Haswell
2749,844,Intel Core i5-2550K,3400 MHz,3800 MHz,4,4,95 W,Sandy Bridge,LGA1155
2744,860,Intel Core i5-4590S,3000 MHz,3700 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2740,757,Intel Core i7-4700HQ,2400 MHz,3400 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2739,726,Intel Core i7-2600,3400 MHz,3800 MHz,4,8,95 W,Intel HD Graphics 2000,Sandy Bridge
2726,970,Intel Core i5-1030NG7,1100 MHz,3500 MHz,4,8,10 W,Intel Iris Plus,Ice Lake
2724,929,Intel Core i7-8650U,1900 MHz,4200 MHz,4,8,15 W,Intel UHD Graphics 620,Kaby Lake R
2723,842,Intel Core i5-4570,3200 MHz,3600 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
2722,765,Intel Core i7-4710MQ,2500 MHz,3500 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2721,781,Intel Xeon E3-1268L v3,2300 MHz,,4,8,Haswell,Socket 1150 LGA,
2708,543,Intel Xeon X5570,2930 MHz,3330 MHz,4,8,95 W,Gainestown,Socket 1366 LGA
2708,836,AMD Ryzen 3 2200G,3500 MHz,3700 MHz,4,4,65 W,Radeon Vega 8 Graphics,Raven Ridge
2700,859,Intel Core i5-4670S,3100 MHz,3800 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2700,1215,Intel Core i3-7350K,4200 MHz,,2,4,60 W,Intel HD Graphics 630,Kaby Lake
2698,743,Intel Xeon E5-1607 v3,3100 MHz,,4,4,140 W,Haswell,FCLGA2011-3
2697,838,Intel Core i5-7500T,2700 MHz,3300 MHz,4,4,35 W,Intel HD Graphics 630,Kaby Lake
2696,762,Intel Core i7-4710HQ,2500 MHz,3500 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2684,848,Intel Core i5-7300HQ,2500 MHz,3500 MHz,4,4,45 W,Intel HD Graphics 630,Kaby Lake
2681,822,Intel Xeon E3-1220 v3,3100 MHz,3500 MHz,4,4,80 W,Haswell,Socket 1150 LGA
2672,693,Intel Core i7-3720QM,2600 MHz,3600 MHz,4,8,45 W,Intel HD Graphics 4000,Ivy Bridge
2664,830,Intel Core i5-6400,2700 MHz,3300 MHz,4,4,65 W,Intel HD Graphics 530,Skylake
2662,820,AMD Ryzen 3 1200,3100 MHz,3400 MHz,4,4,65 W,Summit Ridge,Socket AM4 (1331)
2662,700,Intel Xeon E3-1230L v3,1800 MHz,2800 MHz,4,8,25 W,Haswell,FCLGA1150
2659,817,Intel Core i3-8100T,3100 MHz,,4,4,35 W,Intel UHD Graphics 630,Coffee Lake
2656,724,Intel Core i7-4750HQ,2000 MHz,3200 MHz,4,8,47 W,Intel Iris Pro Graphics 5200,Crystal Well
2650,681,Intel Xeon E3-1235,3200 MHz,3600 MHz,4,8,95 W,Sandy Bridge,Socket 1155 LGA
2641,713,Intel Core i7-4702HQ,2200 MHz,3200 MHz,4,8,37 W,Intel HD Graphics 4600,Haswell
2640,749,Intel Core i7-4700MQ,2400 MHz,3400 MHz,4,8,47 W,Intel HD Graphics 4600,Haswell
2632,682,Intel Core i7-3770T,2500 MHz,3700 MHz,4,8,45 W,Intel HD Graphics 4000,Ivy Bridge
2631,697,Intel Xeon E3-1245,3300 MHz,,4,8,95 W,Sandy Bridge,Socket 1155 LGA
2626,821,Intel Core i5-6440HQ,2600 MHz,3500 MHz,4,4,45 W,Intel HD Graphics 530,Skylake
2623,631,Intel Xeon X5677,3470 MHz,3730 MHz,4,8,130 W,Westmere-EP,Socket 1366 LGA
2620,822,Intel Core i5-4570S,2900 MHz,3600 MHz,4,4,65 W,Intel HD Graphics 4600,Haswell
2617,448,Intel Xeon E5-2420,1900 MHz,2400 MHz,6,12,95 W,Sandy Bridge-EN,Socket 2011 LGA
2609,794,Intel Core i5-2500K,3300 MHz,3700 MHz,4,4,95 W,Intel HD Graphics 3000,Sandy Bridge
2600,702,Intel Xeon E3-1240,3300 MHz,3700 MHz,4,8,80 W,Sandy Bridge,Socket 1155 LGA
2598,721,AMD Ryzen 7 3700U,2300 MHz,4000 MHz,4,8,15 W,Radeon RX Vega 10,Picasso
2596,732,AMD Ryzen 7 PRO 3700U,2300 MHz,4000 MHz,4,8,15 W,Radeon Vega 10,Picasso
2593,740,AMD Ryzen 5 PRO 2500U,2000 MHz,3600 MHz,4,8,15 W,Radeon Vega 8,Raven Ridge
2588,810,Intel Core i5-6402P,2800 MHz,3400 MHz,4,4,65 W,Intel HD Graphics 510,Skylake
2588,811,AMD Ryzen 3 PRO 1200,3100 MHz,3400 MHz,4,4,65 W,Summit Ridge,Socket AM4 (1331)
2579,679,Intel Core i7-3740QM,2700 MHz,3700 MHz,4,8,45 W,Intel HD Graphics 4000,Ivy Bridge
2569,716,AMD Ryzen 7 PRO 2700U,2200 MHz,3800 MHz,4,8,15 W,Radeon Vega 10,Raven Ridge PRO
2567,716,Intel Core i7-4702MQ,2200 MHz,3200 MHz,4,8,37 W,Intel HD Graphics 4600,Haswell
2561,801,Intel Core i5-4460,3200 MHz,3400 MHz,4,4,84 W,Intel HD Graphics 4600,Haswell
2560,673,Intel Xeon E3-1230,3200 MHz,3600 MHz,4,8,80 W,Sandy Bridge,Socket 1155 LGA
2557,860,Intel Core i7-8550U,1800 MHz,4000 MHz,4,8,15 W,Intel UHD Graphics 620,Kaby Lake R
2547,462,Intel Xeon E5-2609 v3,1900 MHz,,6,6,85 W,"Haswell-E/EP, Sandy Bridge-EP/EX",Socket 2011 LGA
2538,645,Intel Core i7-3615QM,2300 MHz,3300 MHz,4,8,45 W,Intel HD Graphics 4000,Ivy Bridge
2533,687,Intel Core i7-4765T,2000 MHz,3000 MHz,4,8,35 W,Intel HD Graphics 4600,Haswell
2531,517,AMD Phenom II X6 1100T Black Edition,3700 MHz,3700 MHz,6,6,125 W,Thuban,Socket AM3 (938)
2530,809,Intel Core i4-4690T ,2500 MHz,3500 MHz,4,4,45 W,Intel HD Graphics 4600,Haswell
2526,773,Intel Core i5-3570,3400 MHz,3800 MHz,4,4,77 W,Ivy Bridge,FCLGA1155
2515,757,Intel Core i5-3550,3300 MHz,3700 MHz,4,4,77 W,Intel HD Graphics 2500,Ivy Bridge
2514,694,AMD Ryzen 5 3580U Microsoft Surface Edition,2100 MHz,3700 MHz,4,8,15 W,Radeon Vega 9,Picasso
2512,722,Intel Core i5-4570R,2700 MHz,3200 MHz,4,4,65 W,Intel Iris Pro Graphics 5200,Crystal Well
